PHOTO_2,-,-,-
DF,1193.61023125298,39.3239774867817,-
DF,1193.97512105101,40.7653222203916,-
DF,1192.56626958905,40.6407011444596,-
DF,1191.08593614287,40.2642171028959,-
DF,1190.10980266787,41.1545762873195,-
DF,1189.16522467311,43.115443482844,-
DF,1187.26823375564,44.1609719490486,-
DF,1185.65141967561,44.2540686138818,-
DF,1184.61834158421,42.7120286015812,-
DF,1183.29178825253,42.3437746330432,-
DF,1181.62523814018,41.8029822917706,-
DF,1179.6917579114,40.0735403599527,-
DF,1178.89226661551,38.5875160063951,-
DF,1178.73070620201,38.7733014701278,-
DF,1178.82585460432,38.3709896979843,-
DF,1179.25016407977,38.963785911614,-
DF,1179.69308357223,39.191650709346,-
DF,1181.52995729288,38.9759967515714,-
DF,1182.11021209325,40.2840706830296,-
DF,1184.25874659559,41.3927989135451,-
DF,1184.73669890361,41.2060653646466,-
DF,1185.02958880034,41.1226344390707,-
DF,1184.80513601508,39.8192351423108,-
DF,1183.79346329045,39.5573685262708,-
DF,1182.67051659431,38.8582680595775,-
DF,1180.86573053134,36.9743172164472,-
DF,1180.64545939339,35.4476922357619,-
DF,1180.54784994371,33.5501668031712,-
DF,1181.14341549155,33.0937436569912,-
DF,1181.2010929611,31.7141041291973,-
DF,1180.83586566843,30.0848878277782,-
DF,1179.41705590748,28.785587153328,-
DF,1182.32170467038,32.6918606767847,-
DF,1185.40751108622,35.4160176010174,-
DF,1188.34346866139,37.0420002318733,-
DF,1190.3007737115,38.1259886524439,-
DF,1191.44873721374,38.615008188095,-
DF,1192.16567493029,37.4371852662226,-
DF,1187.68680214449,33.4653292134266,-
DF,1183.91533131901,30.3129071066438,-
DF,1181.62659144196,29.7534600539842,-
DF,1180.46248744311,28.6171329778129,-
DF,1179.75953270368,28.8530801395126,-
DF,1179.48907710898,28.4828426710354,-
DF,1178.48698012865,28.5719527857285,-
DF,1177.05786871561,27.9383897699401,-
DF,1175.7847648031,27.1213010762179,-
DF,1176.19474787338,26.8769948035135,-
DF,1176.22303799771,26.1066862538343,-
DF,1176.15503720513,24.1665258835209,-
DF,1174.51664774993,21.5717799161431,-
DF,1173.35105329532,19.2444119454419,-
END_,-,-,-
PHOTO_2,-,-,-
DF,891.047806004335,511.125439079538,-
DF,890.184799564161,510.030035208042,-
DF,889.111356339568,509.131170833876,-
DF,885.469873953634,506.809193872343,-
DF,875.221456403316,502.894009449794,-
DF,860.58133584986,492.583146313582,-
DF,848.480654321511,483.328047860211,-
DF,842.336947225352,476.908430130815,-
DF,838.252036512125,471.535240805075,-
DF,835.631760364466,468.626222926565,-
DF,835.239433450326,465.410736791557,-
DF,835.146243940667,464.165385826905,-
DF,834.227280210447,462.066034455794,-
DF,833.284957828455,460.664030626048,-
DF,831.917349206323,457.994406062186,-
DF,830.544413472745,456.087962986466,-
DF,830.319257396814,454.617858649521,-
DF,830.336090756241,452.639681463808,-
DF,830.671700394741,450.756326975607,-
DF,828.732769878261,447.672383360846,-
DF,827.950481153398,445.567259013823,-
DF,827.006823700959,444.663931424198,-
DF,826.233471568488,444.8610583169,-
DF,826.404606650729,445.404566221155,-
DF,826.246193530442,444.521461645775,-
DF,825.74402407446,442.393640818892,-
DF,826.443906151157,440.276552148974,-
DF,827.76071774837,439.613472460571,-
DF,830.278342475772,439.547857798533,-
DF,831.074855029072,441.311576016136,-
DF,834.49500160642,439.879787693765,-
DF,835.727710755444,435.316376122955,-
DF,842.284551090602,431.606624563658,-
DF,847.460216105802,424.148649423515,-
DF,851.549598728746,420.444126444656,-
DF,855.596676181897,419.951543604669,-
DF,858.655594368543,420.031758763998,-
DF,862.222816840615,421.17075310189,-
DF,864.231307377048,419.196793921009,-
DF,866.258037873741,418.770210468506,-
DF,867.737747694064,418.280489659839,-
DF,869.491055668917,418.572942198573,-
DF,869.719568276516,418.325171447346,-
DF,869.891289786592,418.244272728866,-
DF,869.380833540949,419.173146993958,-
DF,869.752597457847,421.190917851729,-
DF,868.963931309407,421.57801710602,-
DF,870.278908953324,419.491357183049,-
DF,870.058451097621,415.201215659689,-
DF,871.790478771796,412.448294350512,-
DF,870.791817641144,411.57079252823,-
DF,868.866411675277,411.823134534351,-
DF,867.583241043366,411.224788245117,-
DF,867.299625092257,410.911850063906,-
DF,868.297507302505,410.161994097018,-
DF,869.741030793849,409.760647074825,-
DF,871.991037033142,407.462184298819,-
DF,873.858725828877,405.892529698621,-
DF,875.236783926037,405.228468821319,-
DF,875.236404718019,404.78055889973,-
DF,874.959839205829,404.845770092561,-
DF,875.298373263894,405.628307253628,-
DF,877.180253447822,405.334672743048,-
DF,879.176271016185,405.956160262565,-
DF,880.180544453999,405.160773716748,-
DF,880.264534164207,405.084413069871,-
DF,880.398239975645,405.522435471125,-
DF,879.163393522347,405.093937823749,-
DF,877.912516420637,403.115640366688,-
DF,876.316544598249,401.347651298078,-
DF,876.617633154763,401.091685115895,-
DF,877.187297355173,399.261751348749,-
DF,878.130047686338,398.099032139221,-
DF,878.780561494901,397.48304202939,-
DF,879.36206851049,398.481649737507,-
DF,878.598794182126,399.343955875669,-
DF,878.232170699838,399.811267588176,-
DF,877.151528197998,398.617016024614,-
DF,877.961061086626,397.189684220246,-
DF,879.211141210543,395.132277271353,-
DF,878.524093229968,396.873424819483,-
DF,877.441990681226,399.181464534828,-
DF,876.284050389838,399.85859765241,-
DF,876.435676975567,401.60718856962,-
DF,877.069523934581,403.708410580183,-
DF,878.323514878123,405.890021315826,-
DF,878.929326099685,405.888387660669,-
DF,878.932558277703,404.283259655077,-
DF,878.049910690489,402.791296862906,-
DF,876.339050613402,401.574088563415,-
DF,874.770736967543,400.04953268997,-
DF,873.986400541298,399.166523290312,-
DF,874.293676706789,398.792434352953,-
DF,873.579377165458,399.275540121631,-
DF,872.091470627902,399.50833982531,-
DF,870.570805452095,400.189312650315,-
DF,870.370250916368,400.562518421013,-
DF,871.240129510864,399.933552152126,-
DF,871.948130536262,399.231408395799,-
DF,871.303350564974,397.672864231018,-
DF,870.307548244064,397.971767982895,-
DF,869.480035334215,397.949376262299,-
DF,869.644413497915,397.746846476275,-
DF,869.10814389561,397.142200170564,-
DF,870.774030306031,396.994188796455,-
DF,870.272036696704,396.536566808118,-
DF,870.446137697113,395.822890254995,-
DF,869.608243229199,395.331711519702,-
DF,869.462046043151,395.598659708615,-
DF,869.962006404095,396.424654837906,-
DF,868.834319708574,397.807371412036,-
DF,868.652235612517,398.601082213084,-
DF,867.688611141664,398.991122367917,-
DF,867.912420183117,398.243975068753,-
DF,868.527724638003,399.228506409322,-
DF,869.072129685173,399.934998535887,-
DF,868.436826989422,398.815258455271,-
DF,867.435585695999,396.358468394715,-
DF,865.937641999193,394.872774887752,-
DF,868.756767503946,391.754879812462,-
DF,870.401568856665,390.122379785434,-
DF,868.94090208146,386.463418167042,-
DF,867.919395860353,387.920812318812,-
DF,870.203242810572,391.450509489049,-
FE,874.770936711011,398.509903829524,-
TIME,-,-,00:00:01.7651500
FS,885.983631798102,411.293136824543,-
DF,889.084224177711,415.887893804375,-
FE,895.285408936931,425.077407764039,-
TIME,-,-,00:00:00.0219075
FS,860.233200633169,358.515310459368,-
DF,858.203586319406,356.817802362922,-
DF,855.253959337996,354.281849114005,-
DF,853.69424660275,353.176801549733,-
DF,853.60373079573,352.829650274623,-
FE,853.422699181689,352.135347724402,-
TIME,-,-,00:00:00.0573923
FS,902.861527253963,377.174650265756,-
DF,901.932627109614,377.413520464886,-
DF,901.129740029296,377.454202012915,-
DF,899.577079038876,377.627232053647,-
DF,897.844347439745,378.387164046344,-
DF,897.565590467002,377.955859240559,-
DF,897.265196580423,377.789713854883,-
DF,897.289192419926,378.57708313308,-
DF,896.665137033357,379.685691499133,-
DF,895.336861337934,379.297711011447,-
DF,895.474320249687,379.837427891297,-
DF,895.796297665466,380.825606471842,-
DF,894.90993910566,382.413390268787,-
DF,893.475777566498,382.933820161128,-
DF,893.167135755455,383.852792668524,-
DF,895.525892700977,384.565283444294,-
DF,897.81613664145,385.84755889501,-
DF,899.152065771262,386.557386323074,-
DF,898.801967326612,385.972176490006,-
DF,898.361630426291,384.355847290475,-
DF,898.104407788631,383.462689403603,-
DF,898.486305802205,383.180368693765,-
DF,899.348527896967,383.711448742949,-
DF,899.409232111715,383.056237756229,-
DF,899.064024240603,383.118419305814,-
DF,897.424601344273,384.098536625384,-
DF,896.896247993269,383.722902505817,-
DF,895.82887451982,382.243067006926,-
DF,897.188306833433,380.41720273794,-
DF,896.237400815676,374.883479339539,-
FE,894.335588780163,363.816032542738,-
TIME,-,-,00:00:00.3331842
FS,914.478460055818,356.885187794137,-
DF,906.9108873591,361.123616584781,-
DF,902.490260217393,362.718418573857,-
DF,898.350665484176,364.102220106113,-
DF,895.819828578858,364.303312044947,-
DF,894.377996870947,365.531430511662,-
DF,892.807210695316,364.712663434127,-
DF,895.228604102323,364.77255091261,-
DF,892.588177762259,367.27299111449,-
DF,892.525986532463,367.959254238794,-
DF,892.356381590007,368.06853376578,-
DF,892.602629502812,367.945052186795,-
DF,891.621523887399,369.701412100154,-
DF,890.666427654179,370.415789976733,-
DF,886.410403703195,371.791554942606,-
DF,882.837824546557,370.668092140535,-
DF,877.517691184582,369.637569522782,-
DF,881.020592625839,366.870735961161,-
DF,884.250223307344,366.072208034733,-
DF,890.065031217831,365.78800737,-
DF,890.443683430831,366.708228514567,-
DF,887.153940933122,365.51315425862,-
DF,881.191403464998,364.814704925259,-
DF,876.879241588108,364.259194288266,-
DF,876.770657237404,361.960624106687,-
DF,877.43622191864,360.544596350513,-
DF,882.026988836105,360.884646539468,-
DF,884.871432621081,361.682250362702,-
DF,887.096937731461,361.497151695931,-
DF,887.852343886515,360.392504469651,-
DF,889.01047171735,359.042853604393,-
DF,891.686679223243,358.877939669196,-
DF,889.196199947736,359.980607334947,-
DF,888.41183296804,360.408144994277,-
DF,893.754548230182,359.569615761577,-
DF,898.665979814813,356.7441420489,-
DF,901.426588148135,355.685390264391,-
FE,906.947804814779,353.567886695373,-
TIME,-,-,00:00:00.4116086
FS,875.830633886121,367.523213307561,-
DF,876.087037571661,367.877029194197,-
DF,876.616998639563,368.469432507934,-
DF,877.565154185871,367.666100905434,-
FE,879.461465278488,366.059437700432,-
TIME,-,-,00:00:00.0471055
FS,909.815737684464,353.193212000392,-
DF,910.851121955208,354.120403428309,-
DF,911.351681215573,357.732880644816,-
FE,912.352799736303,364.957835077829,-
TIME,-,-,00:00:00.0336999
FS,891.431272828945,385.596282378345,-
DF,893.630883648175,389.954628486293,-
DF,896.024079778843,393.174623850946,-
DF,896.536567477161,395.233210470442,-
DF,896.007259984754,398.507368213006,-
DF,896.251573714053,401.63216420633,-
DF,898.229948036024,404.17056107535,-
FE,902.186696679967,409.247354813391,-
TIME,-,-,00:00:00.0775885
FS,907.868756002651,381.325220201649,-
DF,907.035381346452,382.404332961615,-
DF,908.782359140563,384.850550486573,-
FE,912.276314728783,389.742985536488,-
TIME,-,-,00:00:00.0339014
FS,911.438271028207,408.920091073679,-
FE,910.855051700309,407.770744906304,-
TIME,-,-,00:00:00.0143257
FS,886.532682112785,365.222580006388,-
FE,884.299555924351,371.33419376401,-
TIME,-,-,00:00:00.0121754
FS,894.297728783582,408.381419989443,-
FE,897.271989158179,409.49090309197,-
TIME,-,-,00:00:00.0116974
FS,919.592492889386,432.431203683355,-
FE,917.37319379153,430.808144571954,-
TIME,-,-,00:00:00.0129932
FS,906.612066298944,441.803879071717,-
DF,908.03024758793,443.394160106012,-
DF,908.904002663804,443.974257409528,-
FE,910.651512815554,445.134452016559,-
TIME,-,-,00:00:00.0329114
FS,908.968537621193,435.566371276639,-
DF,908.524781564741,440.701912068749,-
DF,908.360108413665,444.770705307959,-
DF,906.890059748299,446.051916919951,-
DF,908.885062905706,447.782780532887,-
DF,912.165230015759,450.440347717903,-
DF,911.557864861162,451.696485726715,-
DF,908.728363636089,449.365412282295,-
DF,903.758569639187,448.785741509704,-
DF,907.294355803225,453.39680618226,-
DF,909.668709452099,457.196963918887,-
FE,914.417416749848,464.797279392141,-
TIME,-,-,00:00:00.1199416
FS,908.850335355214,460.253242148134,-
DF,906.089675454354,462.076613325598,-
FE,900.568355652633,465.723355680525,-
TIME,-,-,00:00:00.0210177
FS,878.169236151345,464.316651610351,-
DF,877.30772609051,461.512876363482,-
DF,875.410377416031,463.592802610576,-
DF,873.754346839307,465.609491713204,-
DF,872.483643013558,465.028045938056,-
DF,869.291654213253,462.888616345522,-
DF,868.02358931968,460.207105354999,-
DF,868.234442248396,458.328257197726,-
DF,868.970496621212,457.917960883306,-
DF,872.418216673922,460.062139140815,-
DF,874.563091772069,462.655264229615,-
DF,876.992123468728,464.930749738671,-
DF,878.479858167872,465.677223108916,-
DF,880.541465298805,465.766676152581,-
DF,881.641848392969,464.922152963671,-
DF,882.560388555931,465.539852015969,-
DF,882.771653813486,468.110705561576,-
DF,882.726926059096,470.643223472968,-
DF,883.044119488718,472.310174197768,-
DF,882.233117666674,471.426450234024,-
DF,882.351484566667,469.721134225261,-
DF,883.588751000236,468.407861399082,-
DF,885.326181491395,469.245684840824,-
DF,887.656049565134,471.721377234357,-
DF,888.762586948086,473.568623772068,-
DF,889.8525616535,474.624192115089,-
DF,888.843109279155,474.73643881631,-
DF,888.82151234735,474.97279424623,-
DF,887.155182442043,474.758538783535,-
DF,886.015803382769,475.640606948096,-
DF,885.250981679131,475.345533944531,-
DF,884.554259440035,475.247937590848,-
DF,884.792415438925,475.371477992078,-
DF,884.860782098473,476.288056957943,-
DF,886.527959424873,475.413652946862,-
DF,886.951148472449,472.09824998553,-
DF,886.218504051399,468.208291322459,-
DF,885.179070516667,466.868589617066,-
DF,884.132259945225,467.078101702572,-
DF,882.942436268076,468.833308299831,-
DF,882.951816890734,470.548616790175,-
DF,882.16620130478,471.951112982656,-
DF,880.913169351124,472.213990192074,-
FE,878.407105443813,472.73974461091,-
TIME,-,-,00:00:00.4752359
FS,900.832557778187,477.460592468307,-
DF,893.383569336623,474.482868921258,-
DF,889.06665020893,470.38562325491,-
DF,885.987964001664,467.316546252152,-
DF,884.375668173537,464.450045200198,-
DF,883.885971450016,462.546134742855,-
DF,883.351716103822,462.33606913886,-
DF,882.983193754989,463.637465729114,-
DF,881.723228361832,464.056034044188,-
DF,880.447678987808,462.27624171787,-
DF,881.102345948886,459.14932193613,-
DF,882.037254940518,457.207299016289,-
DF,881.661156892259,457.57129128435,-
DF,887.490238589569,460.025491296287,-
DF,892.727982400681,461.742306064742,-
DF,895.27504773889,461.470453594552,-
DF,889.914812219239,458.662380649543,-
DF,885.496934280694,455.865197714204,-
DF,882.482078891336,451.780862648664,-
DF,881.11684752356,446.93684352023,-
DF,880.39767069845,442.621423905347,-
DF,879.692210353763,441.011031191195,-
DF,880.175277401016,439.45566963574,-
DF,880.831314135642,437.23138083149,-
DF,880.346843424152,434.825586858642,-
DF,879.995707935128,434.562408045277,-
DF,880.397736591905,435.829352353873,-
DF,879.41763766111,436.173753652718,-
DF,879.800400812554,435.062820000783,-
DF,879.312941336065,432.523809970988,-
DF,874.369791139052,429.306876022989,-
DF,871.424863009683,427.213236146109,-
DF,868.001878695273,426.097899591975,-
DF,865.719889152334,425.354341889219,-
DF,858.963271629417,425.95654798058,-
DF,857.08833905239,426.279654571852,-
DF,859.540005639389,424.995970498221,-
DF,864.948216563227,424.447573151845,-
DF,869.11804821827,426.302815348695,-
DF,873.736174464761,430.160157151889,-
DF,880.515895140098,435.126836043235,-
DF,891.56641314556,439.428613383773,-
FE,913.667449156484,448.032168064847,-
TIME,-,-,00:00:00.4678216
FS,937.255572351053,404.820952397275,-
DF,936.905737161811,405.060878870425,-
DF,939.9022835437,406.227965070597,-
DF,940.765739234971,403.402920624394,-
DF,945.214072060621,401.854053083101,-
DF,948.179627277721,400.821474722239,-
DF,950.920555898363,400.355781833674,-
DF,954.337102414745,399.519097755224,-
FE,961.170195447509,397.845729598323,-
TIME,-,-,00:00:00.0876167
FS,956.598484753906,398.936253197794,-
DF,954.750625230319,396.142802774831,-
DF,952.069310606118,404.636310539203,-
DF,949.659170158163,411.281052778296,-
DF,945.553293108032,435.901737306938,-
FE,NaN,NaN,-
TIME,-,-,00:00:00.0671815
FS,901.368119109333,416.922502876164,-
DF,901.721374515107,416.902751316896,-
DF,900.98870649768,414.53831896812,-
DF,900.748544497264,410.422905564073,-
DF,901.386306731856,405.584494683403,-
DF,901.048522259549,401.484138045412,-
DF,900.890769315,399.120174944518,-
DF,900.594728493552,398.304958767133,-
DF,901.648193723569,400.305990625362,-
DF,902.484091456268,401.317185408012,-
DF,903.940526202201,400.429983524298,-
DF,906.829962435037,398.019141318936,-
DF,907.837947207201,399.889267945205,-
DF,907.485223635924,401.640846644922,-
DF,905.894312639629,404.488052489065,-
DF,905.155561677852,404.184007766104,-
DF,904.26292012252,402.784738096215,-
DF,902.302378135695,402.171322890223,-
DF,901.589846663104,404.796029442451,-
DF,900.952245256744,407.820304395303,-
DF,900.47026378125,409.655709521776,-
DF,902.044463222437,411.570209999364,-
DF,904.570209198448,412.803378252247,-
DF,909.31973076126,415.476633031465,-
DF,912.538150395146,416.753516431935,-
DF,915.456328416351,417.136378274445,-
DF,917.376663384145,417.20144289785,-
DF,917.887509582876,417.579296537923,-
DF,918.507204165886,418.42424313561,-
DF,919.002466148801,419.287373490248,-
DF,919.156693496286,419.706721552278,-
DF,918.450899323994,420.127712487481,-
DF,916.729929047334,418.766728967996,-
DF,915.944591640189,418.458996006083,-
DF,916.070146273564,418.546533918131,-
DF,916.630394253897,418.656889468783,-
DF,917.34186630417,418.182798821964,-
DF,916.972942265779,418.515447830344,-
DF,916.642108059467,418.65494162892,-
DF,915.690647971263,416.792431963486,-
DF,914.92214005655,413.943469205661,-
DF,913.80407924155,413.236336621623,-
DF,913.752624667659,416.205603348825,-
DF,914.025259097546,419.441096542814,-
DF,914.495762349272,421.936320105086,-
DF,914.607422549714,423.418211612031,-
DF,915.263996205897,424.766694797878,-
DF,916.967541448537,427.2259513673,-
DF,917.882380230878,425.206685522033,-
DF,917.892629591966,421.790931878982,-
DF,917.874789343383,420.332632642027,-
DF,917.524669810832,422.083582997184,-
DF,918.224218657988,423.263188897863,-
DF,917.88021079872,422.335919153231,-
DF,918.063767967298,422.505229903959,-
DF,917.55843958415,423.729441036227,-
DF,917.68479283183,426.118000455732,-
DF,917.294661487571,427.180360921904,-
DF,917.490281609987,427.323645528423,-
DF,917.215770218051,426.226394242959,-
DF,917.003865682445,425.779822654474,-
DF,916.307867121873,424.292263596585,-
DF,916.739148886317,423.926455859616,-
DF,917.816192183777,424.172175093088,-
DF,917.435895310691,426.285533918519,-
DF,915.78401128204,425.158129007955,-
DF,912.855951597689,423.171656614479,-
DF,911.593383771203,421.597095857349,-
DF,911.617813769977,423.091448252001,-
DF,913.441568729537,425.1454193943,-
DF,914.332730701478,427.681898724798,-
DF,914.956112136914,429.524664858441,-
DF,915.235153800073,432.457429007906,-
DF,915.237882271082,433.308475808603,-
DF,914.463640586042,432.099772271711,-
DF,914.039450349886,430.936086134808,-
DF,913.133121763074,430.450034019724,-
DF,914.2557971828,430.531158633446,-
DF,915.462693082302,430.473448666121,-
DF,917.004476030642,430.846255067602,-
DF,916.367624793429,431.503853420813,-
DF,915.353305381939,432.862892859916,-
DF,914.990892627225,433.117174415198,-
DF,915.715852234423,432.004815372824,-
DF,916.934172266538,431.880331290965,-
DF,917.879254140421,432.683285034925,-
DF,916.921939455047,433.769001614673,-
DF,914.366741107842,433.872081829868,-
DF,911.136053808287,432.91503195125,-
DF,908.967727002492,432.159100467131,-
DF,907.28121137263,431.015290103777,-
DF,906.040078387761,429.672540604086,-
DF,905.01283447054,428.62537949917,-
DF,904.690228611782,428.120763796975,-
DF,904.28384850618,428.818918485697,-
DF,905.686763861996,431.997764666981,-
DF,906.068209444469,433.540133444064,-
DF,907.081424716376,433.511820540284,-
DF,906.767004068137,430.790822165932,-
DF,905.869510528467,429.126166312703,-
DF,904.907993711661,428.266755069435,-
DF,903.988557235106,429.875285658976,-
DF,898.4948022227,430.879652058336,-
DF,895.90096710383,432.252312221013,-
DF,894.878377195177,433.474669003962,-
DF,899.295136937104,432.094510348305,-
DF,904.555431574696,430.393078652764,-
DF,906.203648999122,429.261475341204,-
FE,909.500083847975,426.998268718085,-
TIME,-,-,00:00:01.2000633
FS,854.575827564501,344.623288672936,-
DF,858.195580086753,347.26644515722,-
DF,861.017272316883,350.403734072526,-
DF,863.104871762086,355.724682597377,-
DF,862.496815463633,362.820187252621,-
DF,863.168190537606,367.629418290223,-
DF,862.489214579257,369.645724606448,-
DF,863.550565978402,370.05018065022,-
DF,863.011786219973,370.019398489624,-
DF,863.034483514282,371.973563016209,-
DF,864.810929395412,373.174543790229,-
DF,866.2347955792,373.522291105371,-
DF,867.984313093995,373.846505831579,-
DF,868.305505053391,374.476002609251,-
DF,868.659344272533,376.479914997875,-
DF,868.391743086892,376.608696606291,-
DF,866.249833274259,374.58477772982,-
DF,864.934051696539,371.930298652381,-
DF,863.457249011672,371.193299232107,-
DF,862.742616991537,367.659759669701,-
DF,862.616193042522,366.162822609165,-
DF,863.653173702535,364.666546972564,-
DF,865.205679194379,365.332750159649,-
DF,866.780957927269,366.88973236172,-
DF,867.831896775515,368.6933868105,-
FE,869.933774472006,372.30069570806,-
TIME,-,-,00:00:00.2790131
FS,884.898179879685,402.100760146714,-
DF,884.057585835256,398.803342748811,-
DF,883.746464605225,397.984303420791,-
DF,883.672728607504,397.422472556359,-
FE,883.525256612062,396.298810827496,-
TIME,-,-,00:00:00.0448837
FS,895.497483525969,406.585414661717,-
DF,895.140626011103,405.38389351946,-
DF,895.720528895456,404.241734371735,-
DF,896.655238074137,403.698957553132,-
DF,895.598057904407,403.115156560873,-
DF,895.222652650847,402.026717682021,-
DF,894.804292444209,402.095667727792,-
DF,896.289745840754,402.417103956467,-
DF,897.794294040626,401.386228364635,-
DF,896.820308854074,397.436928854228,-
DF,896.170985396372,394.804062513957,-
DF,895.070534603604,392.332908700946,-
DF,894.071535332622,393.521092466024,-
DF,893.405535818634,394.313214976076,-
DF,892.457704703202,396.352311437964,-
DF,891.731120681315,397.373050047796,-
DF,891.246731333391,398.053542454351,-
DF,888.79471020935,402.814715297279,-
DF,886.378034716004,402.755581797199,-
DF,885.294947234394,395.12229247836,-
DF,884.738231470458,389.812048811223,-
DF,883.464732993226,384.725302602602,-
DF,882.894463858693,379.186273787889,-
DF,882.961981670259,375.689470960742,-
DF,883.507823534835,373.46157228242,-
DF,885.572976837881,373.036539038781,-
DF,887.418856239103,373.619759297825,-
DF,889.188358934062,374.098210205934,-
DF,887.337107120299,375.137180235433,-
DF,885.209260396565,377.448374054166,-
DF,885.166361334142,379.258623500986,-
DF,887.158316277057,383.094173512565,-
DF,888.879310921236,386.239703237884,-
DF,890.526778032087,389.73459740958,-
DF,892.14004932903,394.034459284493,-
DF,898.83318071324,401.722198804903,-
DF,903.877519263631,407.74845563758,-
FE,913.966196364412,419.800969302934,-
TIME,-,-,00:00:00.4115757
FS,672.831213456917,801.428897634204,-
FE,NaN,NaN,-
TIME,-,-,00:00:00.0238923
FS,872.037204309068,370.030239402519,-
DF,869.269724843208,366.043275370343,-
DF,865.806605741941,362.468549273307,-
DF,863.473123470261,359.293017252826,-
DF,861.407730188844,354.052556758299,-
DF,859.488714737326,350.505843377447,-
DF,859.035202989953,348.219835103746,-
DF,858.889160962327,347.245749027214,-
DF,858.899645766666,347.175116986928,-
DF,858.11060512102,347.39571756881,-
DF,856.650914188905,345.791106935492,-
DF,854.97216927203,344.770506607512,-
DF,853.593069833695,341.304095410608,-
DF,852.122231166101,338.997854747763,-
DF,851.080865179129,336.181613907661,-
DF,850.522375493841,335.832801547166,-
DF,850.669157675467,335.959795213998,-
DF,851.23331335509,336.091937173691,-
DF,852.251968816106,333.470281324297,-
DF,851.95435114518,331.210039376258,-
DF,853.299369813225,328.800068875464,-
FE,855.989407149316,323.980127873876,-
TIME,-,-,00:00:00.2332020
FS,847.987262860428,337.354827623472,-
FE,850.312203203583,336.388252836898,-
TIME,-,-,00:00:00.0119683
FS,861.550133552381,310.623332735922,-
DF,864.286200217512,309.081006439868,-
DF,866.535006560896,310.561810577922,-
DF,868.325841543833,315.273675131721,-
DF,869.519731532457,318.414918167587,-
FE,871.907511509707,324.697404239318,-
TIME,-,-,00:00:00.0775351
FS,884.329077131255,318.055966120848,-
DF,880.277280050615,323.809532228331,-
DF,878.342078483576,327.696225721772,-
DF,877.296159065558,334.262418321348,-
DF,878.066955766173,339.507532519053,-
DF,877.352676931445,345.091828620034,-
DF,876.995444335917,349.357225689905,-
DF,877.138640270521,354.410288936105,-
DF,877.480295881018,357.388292621703,-
DF,879.348247298602,361.366674256501,-
DF,880.926309508325,363.877564426673,-
DF,880.203210427309,366.134049316928,-
DF,879.307950484956,369.238448163093,-
DF,878.878421782586,371.793843866428,-
DF,879.064442368912,373.324679861697,-
DF,879.461956495314,376.980557115259,-
DF,880.121699112412,379.208994778972,-
DF,879.447913486675,382.639414179782,-
DF,879.990512011519,384.220352451111,-
DF,880.339543258304,386.218486453593,-
DF,882.475426632645,387.984440258329,-
DF,884.232102154848,391.054424818044,-
DF,885.953578844364,393.002594648261,-
DF,886.851893010929,394.917719641342,-
DF,887.308697120492,396.533360510147,-
DF,887.735799770951,398.413294456692,-
DF,886.896513442074,399.168744420438,-
DF,885.266021517008,401.908659866651,-
DF,885.059558423704,403.234833741028,-
DF,886.53205845959,406.622982913159,-
DF,888.233466906471,409.400241232956,-
DF,888.223855818047,411.212915523729,-
DF,886.805289201324,411.708600627695,-
DF,885.542237914327,411.000165954191,-
DF,885.952153490106,410.239816920028,-
DF,887.531808215336,412.903921794499,-
DF,888.451202573762,415.145519502656,-
DF,888.850355255765,417.445430959203,-
DF,886.641434470466,416.321487642202,-
DF,886.579732638201,416.354609899841,-
DF,886.83697321814,416.851089591532,-
DF,888.697909012374,418.974461648755,-
DF,889.464241734719,421.580744076436,-
DF,890.762837037857,423.054852965023,-
DF,889.741711501781,423.400874646307,-
DF,889.424209318941,423.719689785714,-
DF,887.922738981379,423.885072947416,-
DF,888.906463515811,425.348666871633,-
DF,889.048569402237,427.022540666169,-
DF,889.649272413868,428.716954833798,-
DF,888.810547924458,427.98190395414,-
DF,888.442268680597,426.814218768451,-
DF,888.66330582135,425.352248299235,-
DF,890.219080652103,424.298567120493,-
DF,892.052186051477,423.916710176517,-
DF,892.716081330946,424.03534236737,-
DF,892.216153857623,425.902565098055,-
DF,891.961612961884,428.136519154786,-
DF,891.396374641397,429.336917751848,-
DF,890.679964416727,428.457359323282,-
DF,890.207905841365,428.091207666207,-
DF,889.51830224204,427.759328214769,-
DF,888.150384800605,427.079940555358,-
DF,886.906828538523,425.916973748756,-
DF,885.674680413175,425.490954512004,-
DF,885.121341683146,425.582456390903,-
DF,884.704584961073,426.920418495542,-
DF,885.125211913129,427.454487610041,-
DF,884.568526575487,429.523099706676,-
DF,883.354387389173,430.810681023605,-
DF,882.63016512733,432.11169842708,-
DF,881.473298490504,432.996585675977,-
DF,880.485480855063,433.262434378335,-
DF,879.869665568345,433.988775409528,-
DF,880.081432584139,434.195775525617,-
DF,881.203953072502,434.226918169271,-
DF,882.48304509106,433.856340543505,-
DF,883.863218311586,431.590573146078,-
DF,884.932583963521,430.627670371798,-
DF,884.728374054068,428.874388183879,-
DF,884.254345521978,427.287729707113,-
DF,882.872523418672,425.75600165726,-
DF,881.472642353184,425.515937007022,-
END_,-,-,-
